"","Type","Diff.Un","V.Ratio.Un","Diff.Adj","M.Threshold","V.Ratio.Adj","V.Threshold","model"
"region_Polynesia51","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_South-eastern Asia51","Binary",0.0207713781466147,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Asia51","Binary",0.0663276154834555,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Europe51","Binary",0.00714908430360598,NA,-2.08166817117217e-17,"Balanced, <0.2",NA,"","nearest"
"region_Sub-Saharan Africa51","Binary",-0.0833277643277856,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Asia51","Binary",0.0654717605854139,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Europe51","Binary",-0.0365367265790409,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","nearest"
"growth.gap.5_l141","Contin.",0.170185539189604,0.551425517363245,-0.0544231821032062,"Balanced, <0.2",0.805003743310514,"Balanced, <2","optimal"
"pop_ln_l141","Contin.",0.458335702406979,0.816300569579305,0.0241783470170248,"Balanced, <0.2",0.93751249448453,"Balanced, <2","optimal"
"polity2_l141","Contin.",0.0690932075690511,0.708569081414016,-0.127791876873549,"Balanced, <0.2",0.898383650922621,"Balanced, <2","optimal"
"Polity5_durable_ln_l141","Contin.",-0.322056093514474,0.977939691257333,-0.257168191836007,"Not Balanced, >0.2",1.17230501959873,"Balanced, <2","optimal"
"BESS_plus_WB_Urbanization_l141","Contin.",0.098393010835352,0.743275867582868,-0.0978281748366597,"Balanced, <0.2",0.94287037728617,"Balanced, <2","optimal"
"VDEM_v2x_execorr_l141","Contin.",0.723421535870903,0.569722282451817,0.335654107925559,"Not Balanced, >0.2",0.779845201661328,"Balanced, <2","optimal"
"Mean_year_schooling_interpolated_l141","Contin.",0.289692597569376,0.744277240130023,-0.0778754678608204,"Balanced, <0.2",0.850487271019219,"Balanced, <2","optimal"
"cumsum.unarmed.rev.q141","Contin.",0.522495516932988,3.76582505951829,0.204395262255716,"Not Balanced, >0.2",1.47244201692031,"Balanced, <2","optimal"
"year141","Contin.",1.23301231312469,0.477923822597898,1.13686837721616e-12,"Balanced, <0.2",1.00559307105109,"Balanced, <2","optimal"
"region_1141","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Australia and New Zealand141","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Central Asia141","Binary",0.00104115090081196,NA,-1.56125112837913e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Asia141","Binary",0.0116789640434625,NA,-3.46944695195361e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Europe141","Binary",0.0436523968493604,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Latin America and the Caribbean141","Binary",-0.0243079498060467,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","optimal"
"region_Melanesia141","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Micronesia141","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Africa141","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Northern America141","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Europe141","Binary",-0.0496684416606167,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","optimal"
"region_Polynesia141","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_South-eastern Asia141","Binary",0.0207713781466147,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Asia141","Binary",0.0663276154834555,NA,-6.93889390390723e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Europe141","Binary",0.00714908430360598,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Sub-Saharan Africa141","Binary",-0.0833277643277856,NA,-8.32667268468867e-17,"Balanced, <0.2",NA,"","optimal"
"region_Western Asia141","Binary",0.0654717605854139,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Western Europe141","Binary",-0.0365367265790409,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","optimal"
"growth.gap.5_l52","Contin.",0.164631098855941,0.553646685819522,-0.053794927815224,"Balanced, <0.2",0.786888131087195,"Balanced, <2","nearest"
"pop_ln_l52","Contin.",0.471251899775976,0.809948406295327,0.00595532730005753,"Balanced, <0.2",0.912932898079908,"Balanced, <2","nearest"
"polity2_l52","Contin.",0.0652930567525837,0.682700719605828,-0.114333324669885,"Balanced, <0.2",0.855544353897148,"Balanced, <2","nearest"
"Polity5_durable_ln_l52","Contin.",-0.311735377239607,0.96005972494551,-0.260899438338956,"Not Balanced, >0.2",1.16129539342074,"Balanced, <2","nearest"
"BESS_plus_WB_Urbanization_l52","Contin.",0.104843567527058,0.72457022916939,-0.0964864661608674,"Balanced, <0.2",0.894944405347502,"Balanced, <2","nearest"
"VDEM_v2x_execorr_l52","Contin.",0.710866727131748,0.577189791363313,0.328243208353962,"Not Balanced, >0.2",0.77979534999498,"Balanced, <2","nearest"
"Mean_year_schooling_interpolated_l52","Contin.",0.289014942343199,0.74635226145302,-0.0699865712543521,"Balanced, <0.2",0.868148288577855,"Balanced, <2","nearest"
"cumsum.unarmed.rev.q52","Contin.",0.522495516932988,3.76582505951829,0.22348712741147,"Not Balanced, >0.2",1.51678980634526,"Balanced, <2","nearest"
"year52","Contin.",1.23301231312469,0.477923822597898,2.27373675443232e-13,"Balanced, <0.2",1.00559307105109,"Balanced, <2","nearest"
"region_152","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Australia and New Zealand52","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Central Asia52","Binary",0.00104115090081196,NA,-1.56125112837913e-17,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Asia52","Binary",0.0116789640434625,NA,-3.46944695195361e-17,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Europe52","Binary",0.0436523968493604,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","nearest"
"region_Latin America and the Caribbean52","Binary",-0.0243079498060467,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Melanesia52","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Micronesia52","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Africa52","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","nearest"
"region_Northern America52","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Europe52","Binary",-0.0496684416606167,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","nearest"
"region_Polynesia52","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_South-eastern Asia52","Binary",0.0207713781466147,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Asia52","Binary",0.0663276154834555,NA,-6.93889390390723e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Europe52","Binary",0.00714908430360598,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Sub-Saharan Africa52","Binary",-0.0833277643277856,NA,-8.32667268468867e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Asia52","Binary",0.0654717605854139,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Europe52","Binary",-0.0365367265790409,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","nearest"
"growth.gap.5_l142","Contin.",0.164631098855941,0.553646685819522,-0.0516572030835095,"Balanced, <0.2",0.774778009385915,"Balanced, <2","optimal"
"pop_ln_l142","Contin.",0.471251899775976,0.809948406295327,0.0101740732120983,"Balanced, <0.2",0.915231140763331,"Balanced, <2","optimal"
"polity2_l142","Contin.",0.0652930567525837,0.682700719605828,-0.11016992629255,"Balanced, <0.2",0.859215312829993,"Balanced, <2","optimal"
"Polity5_durable_ln_l142","Contin.",-0.311735377239607,0.96005972494551,-0.247908829251602,"Not Balanced, >0.2",1.15254474150481,"Balanced, <2","optimal"
"BESS_plus_WB_Urbanization_l142","Contin.",0.104843567527058,0.72457022916939,-0.0870697886655961,"Balanced, <0.2",0.91260730393988,"Balanced, <2","optimal"
"VDEM_v2x_execorr_l142","Contin.",0.710866727131748,0.577189791363313,0.324877164051955,"Not Balanced, >0.2",0.790523364209785,"Balanced, <2","optimal"
"Mean_year_schooling_interpolated_l142","Contin.",0.289014942343199,0.74635226145302,-0.0658269802367748,"Balanced, <0.2",0.873262920268323,"Balanced, <2","optimal"
"cumsum.unarmed.rev.q142","Contin.",0.522495516932988,3.76582505951829,0.210572042159048,"Not Balanced, >0.2",1.48387797047991,"Balanced, <2","optimal"
"year142","Contin.",1.23301231312469,0.477923822597898,9.09494701772928e-13,"Balanced, <0.2",1.00559307105109,"Balanced, <2","optimal"
"region_1142","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Australia and New Zealand142","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Central Asia142","Binary",0.00104115090081196,NA,-1.56125112837913e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Asia142","Binary",0.0116789640434625,NA,-3.46944695195361e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Europe142","Binary",0.0436523968493604,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Latin America and the Caribbean142","Binary",-0.0243079498060467,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","optimal"
"region_Melanesia142","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Micronesia142","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Africa142","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Northern America142","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Europe142","Binary",-0.0496684416606167,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","optimal"
"region_Polynesia142","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_South-eastern Asia142","Binary",0.0207713781466147,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Asia142","Binary",0.0663276154834555,NA,-6.93889390390723e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Europe142","Binary",0.00714908430360598,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Sub-Saharan Africa142","Binary",-0.0833277643277856,NA,-8.32667268468867e-17,"Balanced, <0.2",NA,"","optimal"
"region_Western Asia142","Binary",0.0654717605854139,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","optimal"
"region_Western Europe142","Binary",-0.0365367265790409,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","optimal"
"growth.gap.5_l53","Contin.",0.167269877489676,0.548833186184611,-0.0477331994253437,"Balanced, <0.2",0.752168797076874,"Balanced, <2","nearest"
"pop_ln_l53","Contin.",0.455968923591302,0.837866394696446,0.0150715387972108,"Balanced, <0.2",0.98726102485521,"Balanced, <2","nearest"
"polity2_l53","Contin.",0.0701783900921289,0.693774493039602,-0.107741328151,"Balanced, <0.2",0.867099915036719,"Balanced, <2","nearest"
"Polity5_durable_ln_l53","Contin.",-0.324469875414472,0.969421646672574,-0.259055600082137,"Not Balanced, >0.2",1.14662201603588,"Balanced, <2","nearest"
"BESS_plus_WB_Urbanization_l53","Contin.",0.0968030987395442,0.723328576576833,-0.103362670791851,"Balanced, <0.2",0.903556811404421,"Balanced, <2","nearest"
"VDEM_v2x_execorr_l53","Contin.",0.733500168110909,0.556293601826771,0.329871263852289,"Not Balanced, >0.2",0.759716739414862,"Balanced, <2","nearest"
"Mean_year_schooling_interpolated_l53","Contin.",0.281216733605844,0.754275073531787,-0.0707578728316057,"Balanced, <0.2",0.86277424128035,"Balanced, <2","nearest"
"cumsum.unarmed.rev.q53","Contin.",0.522495516932988,3.76582505951829,0.207202889484503,"Not Balanced, >0.2",1.42989573347634,"Balanced, <2","nearest"
"year53","Contin.",1.23301231312469,0.477923822597898,9.09494701772928e-13,"Balanced, <0.2",1.00559307105109,"Balanced, <2","nearest"
"region_153","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Australia and New Zealand53","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Central Asia53","Binary",0.00104115090081196,NA,-1.38777878078145e-17,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Asia53","Binary",0.0116789640434625,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Europe53","Binary",0.0436523968493604,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Latin America and the Caribbean53","Binary",-0.0243079498060467,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Melanesia53","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Micronesia53","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Africa53","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","nearest"
"region_Northern America53","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Europe53","Binary",-0.0496684416606167,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","nearest"
"region_Polynesia53","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_South-eastern Asia53","Binary",0.0207713781466147,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Asia53","Binary",0.0663276154834555,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Europe53","Binary",0.00714908430360598,NA,-2.08166817117217e-17,"Balanced, <0.2",NA,"","nearest"
"region_Sub-Saharan Africa53","Binary",-0.0833277643277856,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Asia53","Binary",0.0654717605854139,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Europe53","Binary",-0.0365367265790409,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","nearest"
"growth.gap.5_l143","Contin.",0.167269877489676,0.548833186184611,-0.0563471157697544,"Balanced, <0.2",0.732010335109316,"Balanced, <2","optimal"
"pop_ln_l143","Contin.",0.455968923591302,0.837866394696446,0.0194860176412459,"Balanced, <0.2",0.992929545238878,"Balanced, <2","optimal"
"polity2_l143","Contin.",0.0701783900921289,0.693774493039602,-0.0990797703976848,"Balanced, <0.2",0.873308235804789,"Balanced, <2","optimal"
"Polity5_durable_ln_l143","Contin.",-0.324469875414472,0.969421646672574,-0.243840066874126,"Not Balanced, >0.2",1.13577490004186,"Balanced, <2","optimal"
"BESS_plus_WB_Urbanization_l143","Contin.",0.0968030987395442,0.723328576576833,-0.10175575222351,"Balanced, <0.2",0.908401451370418,"Balanced, <2","optimal"
"VDEM_v2x_execorr_l143","Contin.",0.733500168110909,0.556293601826771,0.327116774915868,"Not Balanced, >0.2",0.763486179194434,"Balanced, <2","optimal"
"Mean_year_schooling_interpolated_l143","Contin.",0.281216733605844,0.754275073531787,-0.0618347655094512,"Balanced, <0.2",0.864568324612855,"Balanced, <2","optimal"
"cumsum.unarmed.rev.q143","Contin.",0.522495516932988,3.76582505951829,0.188672549774507,"Balanced, <0.2",1.39145364051615,"Balanced, <2","optimal"
"year143","Contin.",1.23301231312469,0.477923822597898,9.09494701772928e-13,"Balanced, <0.2",1.00559307105109,"Balanced, <2","optimal"
"region_1143","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Australia and New Zealand143","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Central Asia143","Binary",0.00104115090081196,NA,-1.38777878078145e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Asia143","Binary",0.0116789640434625,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Europe143","Binary",0.0436523968493604,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Latin America and the Caribbean143","Binary",-0.0243079498060467,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Melanesia143","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Micronesia143","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Africa143","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Northern America143","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Europe143","Binary",-0.0496684416606167,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","optimal"
"region_Polynesia143","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_South-eastern Asia143","Binary",0.0207713781466147,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Asia143","Binary",0.0663276154834555,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Europe143","Binary",0.00714908430360598,NA,-2.08166817117217e-17,"Balanced, <0.2",NA,"","optimal"
"region_Sub-Saharan Africa143","Binary",-0.0833277643277856,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","optimal"
"region_Western Asia143","Binary",0.0654717605854139,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","optimal"
"region_Western Europe143","Binary",-0.0365367265790409,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","optimal"
"growth.gap.5_l54","Contin.",0.161795673580183,0.552121901939106,-0.0390671777167474,"Balanced, <0.2",0.847161508216625,"Balanced, <2","nearest"
"pop_ln_l54","Contin.",0.48773482267859,0.80411873860607,0.0551679416330854,"Balanced, <0.2",0.891497116430699,"Balanced, <2","nearest"
"polity2_l54","Contin.",0.0448915228917506,0.70294216262088,-0.131690976391118,"Balanced, <0.2",0.878986213231475,"Balanced, <2","nearest"
"Polity5_durable_ln_l54","Contin.",-0.304246264727638,0.956626483159479,-0.245577783435785,"Not Balanced, >0.2",1.13922989066054,"Balanced, <2","nearest"
"BESS_plus_WB_Urbanization_l54","Contin.",0.113871130913457,0.723488338377166,-0.0863010869413412,"Balanced, <0.2",0.901780547856809,"Balanced, <2","nearest"
"VDEM_v2x_execorr_l54","Contin.",0.715044303802665,0.567248341897659,0.329015994260521,"Not Balanced, >0.2",0.770251563497116,"Balanced, <2","nearest"
"Mean_year_schooling_interpolated_l54","Contin.",0.281474157108789,0.752222650782534,-0.0825886130182812,"Balanced, <0.2",0.880565393897224,"Balanced, <2","nearest"
"cumsum.unarmed.rev.q54","Contin.",0.522495516932988,3.76582505951829,0.219556449291167,"Not Balanced, >0.2",1.49063211167094,"Balanced, <2","nearest"
"year54","Contin.",1.23301231312469,0.477923822597898,6.82121026329696e-13,"Balanced, <0.2",1.00559307105108,"Balanced, <2","nearest"
"region_154","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Australia and New Zealand54","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Central Asia54","Binary",0.00104115090081196,NA,-1.38777878078145e-17,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Asia54","Binary",0.0116789640434625,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Europe54","Binary",0.0436523968493604,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Latin America and the Caribbean54","Binary",-0.0243079498060467,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Melanesia54","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Micronesia54","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Africa54","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","nearest"
"region_Northern America54","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Europe54","Binary",-0.0496684416606167,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","nearest"
"region_Polynesia54","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_South-eastern Asia54","Binary",0.0207713781466147,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Asia54","Binary",0.0663276154834555,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Europe54","Binary",0.00714908430360598,NA,-2.08166817117217e-17,"Balanced, <0.2",NA,"","nearest"
"region_Sub-Saharan Africa54","Binary",-0.0833277643277856,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Asia54","Binary",0.0654717605854139,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Europe54","Binary",-0.0365367265790409,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","nearest"
"growth.gap.5_l144","Contin.",0.161795673580183,0.552121901939106,-0.0514808562606026,"Balanced, <0.2",0.818796498463607,"Balanced, <2","optimal"
"pop_ln_l144","Contin.",0.48773482267859,0.80411873860607,0.0625704795934593,"Balanced, <0.2",0.887779387349077,"Balanced, <2","optimal"
"polity2_l144","Contin.",0.0448915228917506,0.70294216262088,-0.135054193665273,"Balanced, <0.2",0.88309894609437,"Balanced, <2","optimal"
"Polity5_durable_ln_l144","Contin.",-0.304246264727638,0.956626483159479,-0.231828407298553,"Not Balanced, >0.2",1.12253899185439,"Balanced, <2","optimal"
"BESS_plus_WB_Urbanization_l144","Contin.",0.113871130913457,0.723488338377166,-0.0907933710762138,"Balanced, <0.2",0.910473201973823,"Balanced, <2","optimal"
"VDEM_v2x_execorr_l144","Contin.",0.715044303802665,0.567248341897659,0.333845308122738,"Not Balanced, >0.2",0.782967885925258,"Balanced, <2","optimal"
"Mean_year_schooling_interpolated_l144","Contin.",0.281474157108789,0.752222650782534,-0.081554895366755,"Balanced, <0.2",0.887291881641875,"Balanced, <2","optimal"
"cumsum.unarmed.rev.q144","Contin.",0.522495516932988,3.76582505951829,0.203272211364201,"Not Balanced, >0.2",1.45360613799806,"Balanced, <2","optimal"
"year144","Contin.",1.23301231312469,0.477923822597898,1.13686837721616e-12,"Balanced, <0.2",1.00559307105108,"Balanced, <2","optimal"
"region_1144","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Australia and New Zealand144","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Central Asia144","Binary",0.00104115090081196,NA,-1.38777878078145e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Asia144","Binary",0.0116789640434625,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Europe144","Binary",0.0436523968493604,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Latin America and the Caribbean144","Binary",-0.0243079498060467,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Melanesia144","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Micronesia144","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Africa144","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Northern America144","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Europe144","Binary",-0.0496684416606167,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","optimal"
"region_Polynesia144","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_South-eastern Asia144","Binary",0.0207713781466147,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Asia144","Binary",0.0663276154834555,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Europe144","Binary",0.00714908430360598,NA,-2.08166817117217e-17,"Balanced, <0.2",NA,"","optimal"
"region_Sub-Saharan Africa144","Binary",-0.0833277643277856,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","optimal"
"region_Western Asia144","Binary",0.0654717605854139,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","optimal"
"region_Western Europe144","Binary",-0.0365367265790409,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","optimal"
"growth.gap.5_l55","Contin.",0.167979847426873,0.552551127523219,-0.0382986957060535,"Balanced, <0.2",0.782228915924997,"Balanced, <2","nearest"
"pop_ln_l55","Contin.",0.452567445202045,0.821724034024079,0.0128675710941316,"Balanced, <0.2",0.969183552173371,"Balanced, <2","nearest"
"polity2_l55","Contin.",0.115272018806606,0.690725549816297,-0.0473134371991832,"Balanced, <0.2",0.852859436535271,"Balanced, <2","nearest"
"Polity5_durable_ln_l55","Contin.",-0.313717815427968,0.957769420728879,-0.254572878829534,"Not Balanced, >0.2",1.11819981873292,"Balanced, <2","nearest"
"BESS_plus_WB_Urbanization_l55","Contin.",0.0981602853338703,0.725501520676259,-0.0944227663110003,"Balanced, <0.2",0.882747841927154,"Balanced, <2","nearest"
"VDEM_v2x_execorr_l55","Contin.",0.739431841887063,0.559292872845862,0.344113046111597,"Not Balanced, >0.2",0.763215332914143,"Balanced, <2","nearest"
"Mean_year_schooling_interpolated_l55","Contin.",0.290393500791149,0.743882311403893,-0.0787343226139994,"Balanced, <0.2",0.862002847090973,"Balanced, <2","nearest"
"cumsum.unarmed.rev.q55","Contin.",0.522495516932988,3.76582505951829,0.216187296616623,"Not Balanced, >0.2",1.4717333335667,"Balanced, <2","nearest"
"year55","Contin.",1.23301231312469,0.477923822597898,9.09494701772928e-13,"Balanced, <0.2",1.00559307105109,"Balanced, <2","nearest"
"region_155","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Australia and New Zealand55","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Central Asia55","Binary",0.00104115090081196,NA,-1.38777878078145e-17,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Asia55","Binary",0.0116789640434625,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Europe55","Binary",0.0436523968493604,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Latin America and the Caribbean55","Binary",-0.0243079498060467,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Melanesia55","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Micronesia55","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Africa55","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","nearest"
"region_Northern America55","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Europe55","Binary",-0.0496684416606167,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","nearest"
"region_Polynesia55","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","nearest"
